0.4452,0.26644,0.27203,0.27292,0.17282,0.078986,0.080157,0.069983,0.038548,0.11381,0.15713,0.10426,0.14187,0.19031,0.16842,0.16823,0.17309,0.28015,0.36243,0.30805,0.33068,0.39319,0.453,0.44775,0.49569,0.50615,0.46327,0.4102,0.36022,0.30828,0.33831,0.40618,0.44913,0.37183,0.32442,0.32234,0.32606,0.41467,0.416,0.35614,0.29657,0.2775,0.27724,0.20811,0.21045,0.31827,0.36627,0.30136,0.29967,0.28915,0.24738,0.20835,0.21541,0.20739,0.19293,0.23135,0.27889,0.352,0.36295,0.31129,0.27151,0.19293,0.15239,0.13797,0.15719,0.12136,0.10257,0.067268,0.055202,0.025655,-0.041667,-0.045454,-0.04342,0.012294,0.10537,0.17839,0.13174,0.14488,0.22086,0.21733,0.16485,0.14512,0.10801,0.080044,0.086876,0.090519,0.12716,0.17647,0.23964,0.19795,0.15615,0.14542,0.16122,0.18661,0.20683,0.22735,0.20086,0.095692,0.00259,0.011245,0.07385,0.10143,0.072289,0.090666,0.10647,0.052847,0.044334,0.065793,0.034216,-0.069315,-0.11346,-0.20684,-0.23866,-0.37667,-0.36681,-0.30383,-0.37456,-0.39311,-0.40113,-0.33269,-0.30677,-0.21881,-0.15529,-0.22524,-0.24388,-0.23466,-0.26976
0.26646,0.24529,0.22595,0.24322,0.16312,0.07989,0.10291,0.13774,0.11971,0.099198,0.11524,0.072533,0.076114,0.14423,0.16783,0.093401,0.17295,0.32067,0.31809,0.24826,0.29938,0.32482,0.31463,0.39858,0.46917,0.48995,0.46445,0.39022,0.34516,0.29009,0.32281,0.39775,0.49538,0.40372,0.41727,0.44924,0.36354,0.34361,0.31843,0.24089,0.26791,0.25728,0.20552,0.14627,0.16291,0.22928,0.26572,0.27544,0.32116,0.34415,0.31733,0.24672,0.20231,0.20671,0.18106,0.21099,0.26843,0.33508,0.3178,0.25759,0.23743,0.17398,0.16614,0.16114,0.18584,0.1428,0.086587,0.075754,0.046543,-0.024806,-0.06281,-0.053173,-0.025289,0.073098,0.10828,0.080648,0.10457,0.12994,0.21144,0.24825,0.19901,0.1725,0.16,0.13178,0.12222,0.13172,0.12237,0.1381,0.12942,0.13221,0.12582,0.12401,0.16356,0.20581,0.24225,0.22583,0.18421,0.14123,0.10257,0.1028,0.13947,0.19129,0.21785,0.2081,0.18328,0.17551,0.15689,0.082641,0.03958,0.01328,0.025751,-0.0093273,-0.076487,-0.16548,-0.24009,-0.25617,-0.3173,-0.33872,-0.31891,-0.27318,-0.30868,-0.35097,-0.25174,-0.17542,-0.17423,-0.20199,-0.1981
0.30751,0.28174,0.25243,0.19574,0.20254,0.16297,0.11074,0.17952,0.14647,0.04833,0.10307,0.13337,0.12313,0.10715,0.1203,0.07334,0.12318,0.22568,0.24749,0.2502,0.309,0.31272,0.32185,0.37043,0.40368,0.44863,0.40068,0.36473,0.38296,0.36052,0.3185,0.39966,0.47726,0.45561,0.5177,0.43861,0.38004,0.32193,0.22907,0.23301,0.25899,0.20645,0.17653,0.11586,0.085423,0.1827,0.25782,0.29112,0.33103,0.38953,0.33796,0.2687,0.24125,0.22754,0.22521,0.25663,0.25335,0.26576,0.2636,0.2078,0.21648,0.19525,0.19863,0.17964,0.18202,0.15804,0.11715,0.029215,-0.015163,-0.014938,-0.042455,-0.014412,0.028508,0.091009,0.093808,0.090666,0.13129,0.14534,0.19016,0.23837,0.22982,0.18825,0.15602,0.12835,0.12709,0.15154,0.16054,0.22535,0.15638,0.12326,0.15248,0.12582,0.15906,0.19668,0.19599,0.23471,0.224,0.17701,0.1496,0.18719,0.18446,0.23788,0.33361,0.29112,0.22369,0.23844,0.22176,0.072371,0.03936,0.035291,0.044961,0.050098,-0.0003218,-0.075949,-0.14086,-0.15124,-0.25654,-0.33383,-0.31938,-0.35451,-0.43818,-0.54677,-0.29613,-0.1608,-0.070495,-0.13902,-0.082551
0.31894,0.26208,0.22814,0.18326,0.16319,0.17105,0.16352,0.17711,0.18247,0.15658,0.082972,0.082269,0.16463,0.15323,0.12173,0.08011,0.081777,0.13678,0.14344,0.16222,0.27791,0.32749,0.36584,0.37658,0.37426,0.35519,0.35288,0.35675,0.44491,0.43279,0.41072,0.44235,0.44546,0.51644,0.52195,0.36443,0.37867,0.36338,0.24473,0.2485,0.26211,0.19778,0.16102,0.099527,0.09383,0.17171,0.23477,0.33303,0.39379,0.37949,0.31707,0.33008,0.32412,0.30595,0.28167,0.2691,0.22216,0.20741,0.21206,0.16846,0.17543,0.20577,0.21486,0.16868,0.1504,0.14364,0.098302,-0.023338,-0.088131,-0.058937,-0.035722,-0.025259,0.0087988,0.072349,0.087169,0.094988,0.12491,0.1782,0.20657,0.20578,0.22265,0.20395,0.19889,0.1624,0.1555,0.15799,0.19394,0.24248,0.21419,0.19125,0.17039,0.15815,0.15175,0.18234,0.15651,0.17906,0.20968,0.14052,0.10427,0.14521,0.16066,0.25909,0.35878,0.29317,0.23409,0.18486,0.10822,0.027424,-0.00054761,-0.0077527,0.021732,0.048802,0.036662,0.019018,-0.093298,-0.12147,-0.10823,-0.22827,-0.31457,-0.36931,-0.44394,-0.44376,-0.33976,-0.17028,-0.11302,-0.18323,-0.09149
0.29505,0.23996,0.25411,0.19956,0.12083,0.15919,0.20681,0.21492,0.20773,0.20433,0.12913,0.084921,0.12193,0.182,0.18673,0.13829,0.11834,0.14054,0.13127,0.14443,0.24196,0.27807,0.27499,0.29965,0.30028,0.26212,0.33538,0.37149,0.39414,0.42566,0.42825,0.45315,0.44854,0.49246,0.46675,0.36975,0.33041,0.32485,0.3316,0.3107,0.2891,0.23804,0.18369,0.11884,0.11647,0.13534,0.2073,0.29238,0.34221,0.37347,0.29928,0.34713,0.36187,0.32414,0.29297,0.28811,0.20515,0.16772,0.16245,0.096256,0.087361,0.13521,0.16793,0.14472,0.11083,0.10757,0.045558,-0.041524,-0.1098,-0.092035,-0.061423,-0.073082,-0.044219,0.0039679,0.060952,0.1017,0.14832,0.17454,0.15773,0.13855,0.14504,0.15755,0.20352,0.18556,0.20441,0.2059,0.23612,0.23954,0.18197,0.15877,0.12892,0.14739,0.17709,0.21302,0.21976,0.26112,0.26283,0.16832,0.12945,0.085332,0.10409,0.19309,0.20718,0.21903,0.22716,0.14295,0.093957,0.019266,-0.037635,-0.049323,-0.077416,-0.059263,0.010278,0.033958,-0.12786,-0.14388,-0.095056,-0.15408,-0.1859,-0.24353,-0.30486,-0.29941,-0.26649,-0.16427,-0.16888,-0.13487,-0.064494
0.36701,0.23985,0.18544,0.18708,0.14238,0.14161,0.16282,0.20263,0.21256,0.20896,0.21811,0.19771,0.18654,0.23225,0.24244,0.20786,0.14068,0.13003,0.14084,0.17222,0.22851,0.22139,0.23588,0.27047,0.2374,0.23483,0.28298,0.3239,0.35073,0.36692,0.36553,0.40598,0.43242,0.46458,0.46145,0.38001,0.3134,0.33228,0.36257,0.37565,0.341,0.25182,0.22023,0.16706,0.12522,0.14065,0.19455,0.23532,0.27982,0.31818,0.30795,0.33742,0.37107,0.35017,0.29006,0.22602,0.15684,0.1311,0.11712,0.084279,0.14044,0.17172,0.12905,0.11242,0.11837,0.10708,0.054028,0.0052427,-0.055501,-0.074116,-0.082263,-0.13006,-0.092749,-0.024,0.047123,0.14085,0.1753,0.15654,0.17631,0.15787,0.1079,0.13602,0.1693,0.15785,0.224,0.26624,0.26361,0.262,0.22195,0.18027,0.1792,0.15893,0.17743,0.21564,0.24174,0.30504,0.28642,0.17946,0.1584,0.14653,0.13445,0.12375,0.16041,0.19771,0.16068,0.11664,0.091374,0.032445,-0.039183,-0.041098,-0.093404,-0.12713,-0.043289,0.0042029,-0.089247,-0.095126,-0.11595,-0.14402,-0.15237,-0.16734,-0.18593,-0.203,-0.1647,-0.14556,-0.11367,-0.054122,-0.091085
0.40276,0.27863,0.18572,0.14177,0.13184,0.17075,0.14456,0.1737,0.2545,0.28271,0.27254,0.24178,0.21593,0.25914,0.3687,0.31937,0.13159,0.1099,0.13186,0.17521,0.17592,0.15707,0.19513,0.21405,0.19731,0.19293,0.20074,0.29814,0.37144,0.37233,0.35002,0.44016,0.48101,0.49467,0.44769,0.40073,0.3534,0.34226,0.36037,0.35,0.31319,0.25945,0.16654,0.14801,0.13926,0.15969,0.2231,0.23874,0.29517,0.33012,0.34949,0.35929,0.37335,0.35945,0.28187,0.18361,0.14583,0.10458,0.062692,0.049569,0.12691,0.22045,0.22915,0.10541,0.13242,0.13036,-0.018116,-0.047247,-0.074374,-0.092538,-0.11415,-0.16062,-0.10133,-0.043586,0.033505,0.16356,0.19151,0.20437,0.23203,0.24819,0.19516,0.16948,0.19179,0.14571,0.19796,0.2669,0.25679,0.26755,0.25816,0.20319,0.18195,0.19032,0.21176,0.26536,0.31987,0.33502,0.28874,0.21295,0.18704,0.20243,0.17826,0.10401,0.13627,0.16702,0.15044,0.13837,0.078218,0.0079654,-0.026666,-0.025896,-0.083406,-0.08591,-0.024595,-0.043345,-0.061985,-0.10565,-0.10761,-0.10781,-0.079422,-0.049053,-0.09539,-0.12658,-0.10089,-0.17329,-0.13759,-0.015979,0.033949
0.33007,0.37693,0.32706,0.22455,0.18478,0.19694,0.16712,0.22054,0.29331,0.3189,0.28933,0.21013,0.20679,0.23123,0.3417,0.27015,0.1037,0.093468,0.12,0.15964,0.18259,0.19854,0.21751,0.18243,0.20026,0.20506,0.16638,0.25027,0.32806,0.38337,0.38974,0.38432,0.45308,0.51819,0.50985,0.38797,0.35106,0.36937,0.35938,0.34471,0.33717,0.27814,0.19547,0.14381,0.089133,0.077669,0.26738,0.27388,0.31027,0.38866,0.39811,0.44798,0.46034,0.38628,0.25948,0.16561,0.12224,0.080447,0.059777,0.098634,0.13248,0.2237,0.25362,0.095459,0.092581,0.076443,-0.078338,-0.090651,-0.083376,-0.11875,-0.138,-0.14847,-0.10235,-0.083681,0.024377,0.11224,0.12659,0.20556,0.23537,0.24689,0.23139,0.25362,0.29375,0.25092,0.21772,0.25171,0.25995,0.25253,0.23765,0.18718,0.17285,0.18038,0.21848,0.33082,0.40459,0.41163,0.38477,0.30741,0.25142,0.26537,0.23657,0.17691,0.14369,0.19929,0.17285,0.12274,0.096871,0.032792,-0.0001469,-0.025472,-0.056318,-0.045043,-0.069968,-0.061868,-0.023207,-0.057435,-0.048221,-0.013605,0.0037719,-0.067579,-0.13269,-0.10814,-0.031354,-0.075034,-0.11437,0.00399,0.12875
0.2102,0.31373,0.32715,0.30908,0.2361,0.21669,0.26265,0.26796,0.28342,0.35171,0.31134,0.20557,0.14768,0.14223,0.14681,0.080699,0.048938,0.055117,0.13806,0.18621,0.19429,0.21807,0.18809,0.1863,0.20455,0.19378,0.21592,0.26771,0.25127,0.29204,0.33362,0.37259,0.44857,0.53193,0.58081,0.46632,0.37769,0.37166,0.3515,0.30183,0.31415,0.33023,0.20626,0.11893,0.046425,0.057064,0.20709,0.29628,0.36723,0.40894,0.38745,0.43988,0.46845,0.38483,0.28747,0.18074,0.093621,0.05654,0.068652,0.10361,0.14947,0.2237,0.22796,0.14486,0.046965,0.0072261,-0.089322,-0.11157,-0.078497,-0.077971,-0.083104,-0.11813,-0.14126,-0.082376,0.045871,0.072988,0.057024,0.17197,0.23728,0.26784,0.30283,0.31516,0.30714,0.27514,0.25856,0.21327,0.20602,0.2299,0.21381,0.21313,0.234,0.21903,0.223,0.33603,0.37974,0.41409,0.49282,0.4313,0.37045,0.27646,0.28664,0.23153,0.16814,0.18839,0.14323,0.086694,0.073134,0.040721,-0.0062391,-0.034328,-0.022379,0.029448,0.035969,-0.016884,0.0074638,-0.055586,-0.045349,0.05325,0.0036479,-0.098348,-0.17656,-0.19934,0.02155,0.02403,-0.0030277,0.04148,0.07458
0.34383,0.31772,0.35774,0.34355,0.28315,0.25362,0.24663,0.24565,0.21077,0.31533,0.29193,0.26659,0.19203,0.092248,0.13298,0.084443,0.074253,0.04878,0.14822,0.19944,0.27621,0.28763,0.22451,0.20001,0.20167,0.18608,0.20171,0.21004,0.22857,0.30719,0.33484,0.37548,0.45275,0.51512,0.56556,0.53961,0.4574,0.38342,0.34071,0.314,0.35203,0.32126,0.19185,0.14726,0.15442,0.14386,0.14087,0.25751,0.37297,0.41149,0.36547,0.3987,0.43391,0.37392,0.32803,0.22714,0.11983,0.087252,0.10024,0.13743,0.19424,0.25282,0.21819,0.15789,0.078456,0.0023823,-0.024583,-0.082558,-0.072723,-0.03821,-0.023854,-0.098838,-0.15218,-0.084415,0.070436,0.15459,0.1472,0.16824,0.23778,0.27925,0.30871,0.30681,0.26387,0.27051,0.28704,0.23628,0.18444,0.1708,0.15614,0.18227,0.26463,0.23787,0.23878,0.31859,0.37232,0.44135,0.57607,0.57812,0.5179,0.38166,0.354,0.21775,0.17009,0.15752,0.074616,0.037601,0.049874,0.031226,0.021405,0.071889,0.093034,0.12811,0.062865,-0.023743,0.0010753,-0.065189,-0.071157,0.00040406,-0.024099,-0.047366,-0.060257,-0.03403,0.0060005,0.01554,0.030109,0.0036053,0.078979
